pkts_per_sec,bytes_per_sec,avg_pkt_size,src_ip_count,label
2989.768060462707,292997.2699253453,98.0,2,0
2438.6506977677145,238987.76838123603,98.0,2,0
2791.979449756421,273613.9860761293,98.0,2,0
2979.78210936264,292018.6467175387,98.0,2,0
3049.437060588881,298844.83193771035,98.0,2,0
3038.682073894883,297790.8432416986,98.0,2,0
2924.7006103431704,286620.6598136307,98.0,2,0
3178.813625436464,311523.73529277346,98.0,2,0
3123.0957334330833,306063.3818764422,98.0,2,0
2879.2082738764652,282162.4108398936,98.0,2,0
2769.4805959328683,271409.0984014211,98.0,2,0
2540.5905635535505,248977.87522824795,98.0,2,0
1079.5821283629662,105799.04857957068,98.0,2,0
82.07719426237294,8043.5650377125485,98.0,2,0
181.42996880319393,17780.136942713005,98.0,2,0
181.01649931097407,17739.61693247546,98.0,2,0
181.0158017807395,17739.54857451247,98.0,2,0
180.7996799414937,17718.368634266382,98.0,2,0
181.01513991995637,17739.483712155725,98.0,2,0
180.82211600960946,17720.567368941727,98.0,2,0
181.04347626015723,17742.26067349541,98.0,2,0
181.4733932105436,17784.392534633273,98.0,2,0
77.22989784557912,7568.529988866753,98.0,2,0
1402.7589131076238,137470.37348454713,98.0,2,0
2627.775135533153,257521.96328224897,98.0,2,0
2674.3811460649126,262089.35231436143,98.0,2,0
2580.32553363633,252871.90229636035,98.0,2,0
2165.5438539423258,212223.2976863479,98.0,2,0
2555.4459034894116,250433.6985419623,98.0,2,0
2791.640453214024,273580.7644149744,98.0,2,0
2710.9116552217743,265669.34221173386,98.0,2,0
3046.3209585481536,298539.45393771905,98.0,2,0
3130.0598956875474,306745.8697773797,98.0,2,0
2561.5791823105137,251034.75986643034,98.0,2,0
2842.7707351744707,278591.53204709815,98.0,2,0
2657.8137994455356,260465.7523456625,98.0,2,0
3234.823131053845,317012.66684327676,98.0,2,0
2829.6298682061606,277303.72708420374,98.0,2,0
3158.764634439437,309558.93417506485,98.0,2,0
2451.3004980399296,240227.44880791308,98.0,2,0
3062.9838876277913,300172.4209875235,98.0,2,0
2432.963724957954,238430.4450458795,98.0,2,0
2649.2109511706576,259622.67321472443,98.0,2,0
1998.0365266650417,195807.57961317408,98.0,2,0
2548.733216148081,249775.85518251194,98.0,2,0
2119.004004451895,207662.3924362857,98.0,2,0
2649.918874202339,259692.04967182924,98.0,2,0
2594.3401734761733,254245.337000665,98.0,2,0
2805.4952544568678,274938.534936773,98.0,2,0
2768.558844697887,271318.7667803929,98.0,2,0
2129.0955070051614,208651.35968650584,98.0,2,0
2274.2687299256077,222878.33553270958,98.0,2,0
2224.0028109985255,217952.2754778555,98.0,2,0
2285.7252290929155,224001.07245110575,98.0,2,0
2177.4498040450903,213390.08079641886,98.0,2,0
2262.0670615837407,221682.57203520657,98.0,2,0
2394.405115297496,234651.7012991546,98.0,2,0
2222.733764563212,217827.90892719475,98.0,2,0
1888.8984970421534,185112.05271013104,98.0,2,0
2390.497030841258,234268.7090224433,98.0,2,0
2191.664679078282,214783.13854967165,98.0,2,0
2189.5492425130587,214575.82576627977,98.0,2,0
2017.8686088251952,197751.12366486914,98.0,2,0
1709.3180192850502,167513.16588993493,98.0,2,0
